AppName,RelPath,Func,LineStart,LineEnd,TotalQueries,TotalSelect,TotalInsert,TotalUpdate,TotalDelete,TotalTruncate,TotalExec,TotalWrite,TotalDynamic,DynamicRawCount,TotalDynamicSql,TotalDynamicObject,DynamicSqlCount,DynamicObjectCount,DynamicCount,DynamicSignatures,DynamicReason,TotalObjects,TotalObjectsRead,TotalObjectsWrite,TotalObjectsExec,TopObjectsRead,TopObjectsWrite,TopObjectsExec,ObjectsUsed,HasCrossDb,DbList,DynamicPseudoKinds,DynamicExampleSignatures
dotnet-sample,clsDatabase.cs,subTRSPopulateHapusTransaksiSuratBerhargaAuthorization,1809,1809,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateHapusTransaksiSuratBerhargaAuthorization|ExecProc@1809 x1 (example=335ad35503acea103c66fed076dda7830534bcd1),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateHapusTransaksiSuratBerhargaAuthorizatio(1),[P] <dynamic-object>(1); TRSPopulateHapusTransaksiSuratBerhargaAuthorizatio(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateHapusTransaksiSuratBerhargaAuthorizatio(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateHapusTransaksiSuratBerhargaAuthorization|ExecProc@1809
dotnet-sample,clsDatabase.cs,subTRSPopulateKuponUpload,1867,1867,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateKuponUpload|ExecProc@1867 x1 (example=e416e48c3cf315f393516f4a1728312b5b942f30),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateKuponUpload(1),[P] <dynamic-object>(1); TRSPopulateKuponUpload(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateKuponUpload(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateKuponUpload|ExecProc@1867
dotnet-sample,clsDatabase.cs,subTRSPopulateKuponUploadAuthorization,1898,1898,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateKuponUploadAuthorization|ExecProc@1898 x1 (example=e6b77a356d0df56a9e9c0827397adde6fe04d28b),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateKuponUploadAuthorization(1),[P] <dynamic-object>(1); TRSPopulateKuponUploadAuthorization(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateKuponUploadAuthorization(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateKuponUploadAuthorization|ExecProc@1898
dotnet-sample,clsDatabase.cs,subTRSPopulateMaturityUpload,738,738,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateMaturityUpload|ExecProc@738 x1 (example=3de57822ac8192fd580736b7ba0479ba9e86a54f),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateMaturityUpload(1),[P] <dynamic-object>(1); TRSPopulateMaturityUpload(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateMaturityUpload(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateMaturityUpload|ExecProc@738
dotnet-sample,clsDatabase.cs,subTRSPopulateMaturityUploadAuthorization,768,768,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateMaturityUploadAuthorization|ExecProc@768 x1 (example=c516e3100a192e10e4d18ef0cdd164efc94b64bf),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateMaturityUploadAuthorization(1),[P] <dynamic-object>(1); TRSPopulateMaturityUploadAuthorization(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateMaturityUploadAuthorization(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateMaturityUploadAuthorization|ExecProc@768
dotnet-sample,clsDatabase.cs,subTRSPopulateMinimumRiskProfile,2135,2135,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateMinimumRiskProfile|ExecProc@2135 x1 (example=4005eb26b37d08fc259d9b3483fcdf3fa49a0b20),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateMinimumRiskProfile(1),[P] <dynamic-object>(1); TRSPopulateMinimumRiskProfile(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateMinimumRiskProfile(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateMinimumRiskProfile|ExecProc@2135
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSCustomerAuthen,1531,1531,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSCustomerAuthen|ExecProc@1531 x1 (example=83b2283544123b2c92a35e7a12cbd24800510d00),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSCustomerAuthen(1),[P] <dynamic-object>(1); TRSPopulatePTOSCustomerAuthen(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSCustomerAuthen(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSCustomerAuthen|ExecProc@1531
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSOutAuthen,1603,1603,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSOutAuthen|ExecProc@1603 x1 (example=62d8b76af57d389680fb0649b13e4b8cad6377e2),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSOutsAuthen(1),[P] <dynamic-object>(1); TRSPopulatePTOSOutsAuthen(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSOutsAuthen(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSOutAuthen|ExecProc@1603
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSOuts,1557,1557,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSOuts|ExecProc@1557 x1 (example=ab4e871996a7cb5978cc63044bee7a12baf7ee90),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSOuts(1),[P] <dynamic-object>(1); TRSPopulatePTOSOuts(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSOuts(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSOuts|ExecProc@1557
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSSecurityMasterAuthen,1465,1465,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSSecurityMasterAuthen|ExecProc@1465 x1 (example=422ab628945fa9be28d240263a6a96cf44f3ced6),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSSecurityMasterAuthen(1),[P] <dynamic-object>(1); TRSPopulatePTOSSecurityMasterAuthen(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSSecurityMasterAuthen(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSSecurityMasterAuthen|ExecProc@1465
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSTtrxAuthen,1419,1419,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSTtrxAuthen|ExecProc@1419 x1 (example=6000acbb325adafc77a5ed41963ffed801c6010c),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSTrxAuthen(1),[P] <dynamic-object>(1); TRSPopulatePTOSTrxAuthen(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSTrxAuthen(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSTtrxAuthen|ExecProc@1419
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSUCustomer,1490,1490,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSUCustomer|ExecProc@1490 x1 (example=18e19e207c4d89af8285cf739c37fa8ef9f440ff),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSCustomer_TM(1),[P] <dynamic-object>(1); TRSPopulatePTOSCustomer_TM(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSCustomer_TM(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSUCustomer|ExecProc@1490
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSUTrx,1373,1373,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSUTrx|ExecProc@1373 x1 (example=561973869eca63ecc0022753855df000335e83d7),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSUTrx(1),[P] <dynamic-object>(1); TRSPopulatePTOSUTrx(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSUTrx(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSUTrx|ExecProc@1373
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSUpload,1317,1317,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSUpload|ExecProc@1317 x1 (example=312c68153c4034593bf98dce8814d25f06787cca),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSUpload(1),[P] <dynamic-object>(1); TRSPopulatePTOSUpload(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSUpload(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSUpload|ExecProc@1317
dotnet-sample,clsDatabase.cs,subTRSPopulatePTOSUploadAuthen,1344,1344,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePTOSUploadAuthen|ExecProc@1344 x1 (example=065758a68c9e2ac6d8ce47dad5bbee2cc584dae3),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePTOSUploadAuthen(1),[P] <dynamic-object>(1); TRSPopulatePTOSUploadAuthen(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePTOSUploadAuthen(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePTOSUploadAuthen|ExecProc@1344
dotnet-sample,clsDatabase.cs,subTRSPopulateParameter,2286,2286,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateParameter|ExecProc@2286 x1 (example=baf0c78eb54fc2ef0ad62bed6cd4384d736e5ae9),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateParameter(1),[P] <dynamic-object>(1); TRSPopulateParameter(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateParameter(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateParameter|ExecProc@2286
dotnet-sample,clsDatabase.cs,subTRSPopulateParameterMurexBIS4,2195,2195,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateParameterMurexBIS4|ExecProc@2195 x1 (example=3f2ca1dc6c4dde32fd2588e83de90c2ad79ddf6d),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateMappingMurexBIS4(1),[P] <dynamic-object>(1); TRSPopulateMappingMurexBIS4(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateMappingMurexBIS4(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateParameterMurexBIS4|ExecProc@2195
dotnet-sample,clsDatabase.cs,subTRSPopulateParameterTrxBankBeli,1303,1303,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateParameterTrxBankBeli|ExecProc@1303 x1 (example=893c2ff0d7b916be4f8e3ce5458177d612558b1c),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateParameterSettlementTrxBankBeli(1),[P] <dynamic-object>(1); TRSPopulateParameterSettlementTrxBankBeli(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateParameterSettlementTrxBankBeli(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateParameterTrxBankBeli|ExecProc@1303
dotnet-sample,clsDatabase.cs,subTRSPopulateParticipantParamBIS4,2324,2324,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateParticipantParamBIS4|ExecProc@2324 x1 (example=fc026c6b2e956531ccb8631aa1b5ca4c747feca1),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateParticipantParamBIS4(1),[P] <dynamic-object>(1); TRSPopulateParticipantParamBIS4(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateParticipantParamBIS4(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateParticipantParamBIS4|ExecProc@2324
dotnet-sample,clsDatabase.cs,subTRSPopulatePaymentAgentBIS4,2414,2414,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulatePaymentAgentBIS4|ExecProc@2414 x1 (example=8fb6ed8cb4c79e6fd3eee69c24c05523f2658e62),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulatePaymentAgentBIS4(1),[P] <dynamic-object>(1); TRSPopulatePaymentAgentBIS4(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulatePaymentAgentBIS4(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulatePaymentAgentBIS4|ExecProc@2414
dotnet-sample,clsDatabase.cs,subTRSPopulateSecurityFee,81,81,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSecurityFee|ExecProc@81 x1 (example=c950bf689336658902150fc66eacb175fdac938e),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSecurityFee(1),[P] <dynamic-object>(1); TRSPopulateSecurityFee(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSecurityFee(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSecurityFee|ExecProc@81
dotnet-sample,clsDatabase.cs,subTRSPopulateSecurityFeeAuthorization,262,262,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSecurityFeeAuthorization|ExecProc@262 x1 (example=b37eb50a36a3b56b5a686546a47d53bdcb1bdca0),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSecurityFeeAuthorization(1),[P] <dynamic-object>(1); TRSPopulateSecurityFeeAuthorization(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSecurityFeeAuthorization(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSecurityFeeAuthorization|ExecProc@262
dotnet-sample,clsDatabase.cs,subTRSPopulateSecurityMasterAuthorization,190,190,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSecurityMasterAuthorization|ExecProc@190 x1 (example=1a6a3ffe86b449173004919433db4c0daa3c7873),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSecurityMasterAuthorization(1),[P] <dynamic-object>(1); TRSPopulateSecurityMasterAuthorization(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSecurityMasterAuthorization(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSecurityMasterAuthorization|ExecProc@190
dotnet-sample,clsDatabase.cs,subTRSPopulateSeller,57,57,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSeller|ExecProc@57 x1 (example=0508dc3e2d1731084f43deb6ab6720dd2738be97),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSeller(1),[P] <dynamic-object>(1); TRSPopulateSeller(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSeller(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSeller|ExecProc@57
dotnet-sample,clsDatabase.cs,subTRSPopulateSellerTemplate,1091,1091,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSellerTemplate|ExecProc@1091 x1 (example=6a867d811fffbd0f4611f26e60baf1e5c446d4b4),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSellerTemplate(1),[P] <dynamic-object>(1); TRSPopulateSellerTemplate(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSellerTemplate(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSellerTemplate|ExecProc@1091
dotnet-sample,clsDatabase.cs,subTRSPopulateSetlementTransaksiBankBeli,2008,2008,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSetlementTransaksiBankBeli|ExecProc@2008 x1 (example=f388fd932474c8da0ab49e49cc666fc042ff4733),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSProrateTrxTaxAmesty(1),[P] <dynamic-object>(1); TRSProrateTrxTaxAmesty(1),[P] <dynamic-object>(write=1/exec=1); TRSProrateTrxTaxAmesty(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSetlementTransaksiBankBeli|ExecProc@2008
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementBIS4,2308,2308,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementBIS4|ExecProc@2308 x1 (example=6620f32a6f0141a120767bd2e264dae8e64777dc),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementBIS4(1),[P] <dynamic-object>(1); TRSPopulateSettlementBIS4(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementBIS4(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementBIS4|ExecProc@2308
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementBIS4Detail,2318,2318,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementBIS4Detail|ExecProc@2318 x1 (example=b6139fa5c3f6f3815cc1a74db4b07d5ba03af1b0),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementBIS4Detail(1),[P] <dynamic-object>(1); TRSPopulateSettlementBIS4Detail(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementBIS4Detail(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementBIS4Detail|ExecProc@2318
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementBuyBack,338,338,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementBuyBack|ExecProc@338 x1 (example=ae8839448ece8abd0f2f4e4b79e1f929a13b1277),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementBuyBack(1),[P] <dynamic-object>(1); TRSPopulateSettlementBuyBack(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementBuyBack(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementBuyBack|ExecProc@338
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementCashBack,375,375,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementCashBack|ExecProc@375 x1 (example=095b653b983c46dd6b1346a4f4a9b483c9cfbb40),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementCashBack(1),[P] <dynamic-object>(1); TRSPopulateSettlementCashBack(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementCashBack(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementCashBack|ExecProc@375
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementEarlyRedem,1183,1183,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementEarlyRedem|ExecProc@1183 x1 (example=3d910daa80cc60e9cceaf202fc12a1c4965e4243),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementEarlyRedem(1),[P] <dynamic-object>(1); TRSPopulateSettlementEarlyRedem(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementEarlyRedem(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementEarlyRedem|ExecProc@1183
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementEarlyRedemByStatus,1194,1194,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementEarlyRedemByStatus|ExecProc@1194 x1 (example=c139834c15c6baa3e4554713f37fb2a7980be01f),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementEarlyRedemByStatus(1),[P] <dynamic-object>(1); TRSPopulateSettlementEarlyRedemByStatus(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementEarlyRedemByStatus(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementEarlyRedemByStatus|ExecProc@1194
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementKupon,2020,2020,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementKupon|ExecProc@2020 x1 (example=e6a397fbe89be9c7b2c311e973cd8b475fcd08db),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementKupon(1),[P] <dynamic-object>(1); TRSPopulateSettlementKupon(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementKupon(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementKupon|ExecProc@2020
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementMaturity,364,364,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementMaturity|ExecProc@364 x1 (example=eaff922e6652ad7fea102d896448f640fbb440aa),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementMaturity(1),[P] <dynamic-object>(1); TRSPopulateSettlementMaturity(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementMaturity(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementMaturity|ExecProc@364
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementOrder,386,386,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementOrder|ExecProc@386 x1 (example=4d37b78480eb1d403bf25ba89fe8b6c74d5bcaf5),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementOrder(1),[P] <dynamic-object>(1); TRSPopulateSettlementOrder(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementOrder(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementOrder|ExecProc@386
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementOrderByStatus,397,397,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementOrderByStatus|ExecProc@397 x1 (example=e8a7dcce4f9c02d54ee5930b55c52fbed0f0a8c0),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementOrderByStatus(1),[P] <dynamic-object>(1); TRSPopulateSettlementOrderByStatus(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementOrderByStatus(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementOrderByStatus|ExecProc@397
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementTransaksiBankBeli,1241,1241,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementTransaksiBankBeli|ExecProc@1241 x1 (example=da35757e3767af6d60076bbb40cacbdf0d0d6173),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementTransaksiBankBeli(1),[P] <dynamic-object>(1); TRSPopulateSettlementTransaksiBankBeli(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementTransaksiBankBeli(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementTransaksiBankBeli|ExecProc@1241
dotnet-sample,clsDatabase.cs,subTRSPopulateSettlementTransaksiBankJual,414,414,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSettlementTransaksiBankJual|ExecProc@414 x1 (example=166aefb5ed494cfee83dd3cc63789d05e4e1e5d8),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSettlementTransaksiBankJual(1),[P] <dynamic-object>(1); TRSPopulateSettlementTransaksiBankJual(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSettlementTransaksiBankJual(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSettlementTransaksiBankJual|ExecProc@414
dotnet-sample,clsDatabase.cs,subTRSPopulateSubInstrumentParam,2336,2336,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateSubInstrumentParam|ExecProc@2336 x1 (example=adf7dc1a1a1411b2f823c9f954fdff24f05b7bef),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateSubInstrumentParam(1),[P] <dynamic-object>(1); TRSPopulateSubInstrumentParam(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateSubInstrumentParam(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateSubInstrumentParam|ExecProc@2336
dotnet-sample,clsDatabase.cs,subTRSPopulateTemplateUploadCTPMurex,2260,2260,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateTemplateUploadCTPMurex|ExecProc@2260 x1 (example=d7282a6b1cd873f858cc16c8e80429acc22bf841),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateTemplateUploadCTPMurex(1),[P] <dynamic-object>(1); TRSPopulateTemplateUploadCTPMurex(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateTemplateUploadCTPMurex(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateTemplateUploadCTPMurex|ExecProc@2260
dotnet-sample,clsDatabase.cs,subTRSPopulateTransactionBalance,719,719,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subTRSPopulateTransactionBalance|ExecProc@719 x1 (example=7e0c99c628eb4216fdf287ceeaa899bec1fb542c),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateTransactionBalance(1),[P] <dynamic-object>(1); TRSPopulateTransactionBalance(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateTransactionBalance(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subTRSPopulateTransactionBalance|ExecProc@719
