AppName,RelPath,File,SourceCategory,SourceKind,Line,Func,QueryHash,ObjectName,DbName,SchemaName,BaseName,IsCrossDb,IsLinkedServer,Role,DmlKind,IsWrite,IsObjectNameDynamic
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,38,GetSecondaryTransactionStatus,48e5c14ee1ef990fff05a5723c1ba03146a0cba1,dbo.SecurityTransactionStatus_TM,,dbo,SecurityTransactionStatus_TM,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,AND,,,AND,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,DATA,,,DATA,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,DATETIME,,,DATETIME,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,SecurityReplaceTrxLelang_TT,,,SecurityReplaceTrxLelang_TT,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,a,,,a,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,bl,,,bl,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,blt,,,blt,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,tmp,,,tmp,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.,,dbo,,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.EACustomerFlagging_TM_v,,dbo,EACustomerFlagging_TM_v,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.MISOfficeInformationEODFull_v,,dbo,MISOfficeInformationEODFull_v,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.PBCustomerFlagging_TM_v,,dbo,PBCustomerFlagging_TM_v,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.RMMSecurityTransaction_TT,,dbo,RMMSecurityTransaction_TT,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.SIBSCurrencyTable_TM_v,,dbo,SIBSCurrencyTable_TM_v,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.SecurityBatchResult_TR,,dbo,SecurityBatchResult_TR,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.SecurityMaster_TM,,dbo,SecurityMaster_TM,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.SecurityParamLelang_TR,,dbo,SecurityParamLelang_TR,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.SecurityReplaceTrxLelang_TT,,dbo,SecurityReplaceTrxLelang_TT,false,false,source,SELECT,false,false
golang-sample,go3/bond_transaction_repository.go,bond_transaction_repository.go,code,go,636,GetSecondaryTransactionBlotter,44ff9378fdf69b713d4b5873b3d5d00f93521632,dbo.SecurityTransactionLink_TR,,dbo,SecurityTransactionLink_TR,false,false,source,SELECT,false,false
